	37.00	36.86	36.10	35.24	34.41	33.64	32.91	32.22	31.57	30.93	30.30	29.67	29.03	28.38	27.70	27.00	26.26	25.49	24.68	23.83	22.94	21.99	21.00	19.95	18.85	17.70	16.48	15.21	13.89	12.50	11.07	9.58	8.03	6.44	4.80	3.11	1.38	-0.40	-2.22	-4.08	-5.98	-7.91	-9.88	-11.88	-13.91	-15.96	-18.05	-20.16	-22.29	-24.44	-26.62	-28.82	-31.04	-33.27	-35.52	-37.79	-40.08	-42.38	-44.69	-47.01	-49.34	-51.68	-54.03	-56.39	-58.76	-61.13	-63.51	-65.90	-68.29	-70.69	-73.09	-75.50	-77.90	-80.30	-82.70	-85.09	-87.48	-89.87	-92.25	-94.63	-97.01	-99.39	-101.77	-104.15	-106.52	-108.89	-111.25	-113.60	-115.95	-118.28	-120.59	-122.89	-125.16	-127.41	-129.63	-131.80	-133.93	-136.01	-138.03	-140.00
	40.00	38.22	36.96	35.84	34.80	33.83	32.92	32.06	31.24	30.44	29.67	28.90	28.13	27.35	26.56	25.75	24.92	24.05	23.16	22.23	21.26	20.25	19.19	18.09	16.95	15.75	14.50	13.20	11.85	10.45	9.00	7.50	5.95	4.35	2.71	1.03	-0.70	-2.47	-4.27	-6.12	-8.00	-9.91	-11.86	-13.84	-15.84	-17.87	-19.93	-22.02	-24.12	-26.25	-28.40	-30.57	-32.76	-34.96	-37.18	-39.42	-41.67	-43.94	-46.22	-48.51	-50.80	-53.11	-55.43	-57.75	-60.08	-62.42	-64.77	-67.12	-69.47	-71.83	-74.20	-76.56	-78.92	-81.28	-83.64	-86.00	-88.35	-90.70	-93.05	-95.39	-97.73	-100.07	-102.40	-104.73	-107.06	-109.38	-111.70	-114.00	-116.29	-118.57	-120.84	-123.08	-125.30	-127.50	-129.67	-131.81	-133.91	-135.97	-138.00	-140.00
	40.00	39.05	37.69	36.36	35.12	33.97	32.89	31.86	30.89	29.95	29.03	28.13	27.23	26.34	25.44	24.53	23.60	22.65	21.67	20.66	19.62	18.55	17.44	16.28	15.09	13.85	12.57	11.24	9.86	8.44	6.97	5.46	3.91	2.31	0.67	-1.01	-2.73	-4.49	-6.29	-8.12	-9.98	-11.88	-13.81	-15.76	-17.75	-19.76	-21.79	-23.85	-25.93	-28.04	-30.16	-32.30	-34.46	-36.63	-38.83	-41.03	-43.25	-45.49	-47.73	-49.99	-52.26	-54.53	-56.81	-59.10	-61.40	-63.71	-66.02	-68.33	-70.65	-72.97	-75.30	-77.62	-79.95	-82.27	-84.59	-86.91	-89.22	-91.54	-93.84	-96.15	-98.45	-100.75	-103.04	-105.33	-107.61	-109.88	-112.15	-114.41	-116.65	-118.88	-121.10	-123.29	-125.47	-127.62	-129.75	-131.85	-133.93	-135.97	-137.99	-140.00
	43.00	40.30	38.40	36.79	35.35	34.03	32.79	31.62	30.50	29.42	28.38	27.35	26.34	25.34	24.33	23.32	22.30	21.27	20.21	19.13	18.02	16.89	15.72	14.52	13.28	12.00	10.68	9.32	7.92	6.48	5.00	3.47	1.91	0.31	-1.34	-3.02	-4.73	-6.48	-8.27	-10.09	-11.94	-13.82	-15.73	-17.67	-19.63	-21.62	-23.63	-25.67	-27.72	-29.80	-31.90	-34.01	-36.14	-38.29	-40.45	-42.63	-44.82	-47.03	-49.24	-51.46	-53.70	-55.94	-58.19	-60.45	-62.71	-64.98	-67.26	-69.54	-71.82	-74.11	-76.40	-78.68	-80.97	-83.26	-85.54	-87.82	-90.10	-92.38	-94.65	-96.91	-99.17	-101.43	-103.68	-105.93	-108.17	-110.40	-112.62	-114.83	-117.02	-119.21	-121.38	-123.53	-125.66	-127.77	-129.86	-131.93	-133.97	-136.00	-138.00	-140.00
	43.00	40.76	38.80	37.06	35.47	34.01	32.63	31.32	30.07	28.87	27.70	26.56	25.44	24.33	23.23	22.13	21.02	19.91	18.77	17.63	16.45	15.26	14.04	12.78	11.50	10.18	8.83	7.44	6.02	4.56	3.06	1.52	-0.05	-1.66	-3.30	-4.98	-6.69	-8.44	-10.22	-12.02	-13.86	-15.73	-17.62	-19.54	-21.49	-23.46	-25.45	-27.46	-29.49	-31.55	-33.62	-35.71	-37.81	-39.93	-42.07	-44.22	-46.38	-48.55	-50.74	-52.93	-55.13	-57.34	-59.56	-61.79	-64.02	-66.26	-68.50	-70.74	-72.99	-75.24	-77.50	-79.75	-82.00	-84.25	-86.50	-88.74	-90.98	-93.22	-95.45	-97.68	-99.90	-102.12	-104.33	-106.53	-108.73	-110.92	-113.09	-115.26	-117.41	-119.55	-121.67	-123.78	-125.87	-127.94	-129.99	-132.02	-134.04	-136.04	-138.02	-140.00
	43.00	40.93	38.98	37.17	35.48	33.89	32.39	30.96	29.60	28.28	27.00	25.75	24.53	23.32	22.13	20.94	19.75	18.56	17.36	16.14	14.91	13.66	12.38	11.08	9.76	8.40	7.02	5.60	4.15	2.67	1.16	-0.39	-1.97	-3.59	-5.23	-6.91	-8.62	-10.36	-12.13	-13.93	-15.76	-17.61	-19.49	-21.39	-23.32	-25.27	-27.24	-29.23	-31.24	-33.27	-35.32	-37.39	-39.46	-41.56	-43.67	-45.79	-47.92	-50.07	-52.22	-54.39	-56.56	-58.74	-60.93	-63.12	-65.32	-67.53	-69.74	-71.95	-74.16	-76.38	-78.59	-80.81	-83.03	-85.24	-87.45	-89.66	-91.87	-94.07	-96.26	-98.45	-100.64	-102.81	-104.98	-107.15	-109.30	-111.45	-113.58	-115.70	-117.81	-119.90	-121.99	-124.05	-126.10	-128.13	-130.14	-132.14	-134.12	-136.09	-138.05	-140.00
	43.00	40.98	39.02	37.15	35.38	33.69	32.09	30.55	29.07	27.65	26.26	24.92	23.60	22.30	21.02	19.75	18.49	17.22	15.95	14.67	13.38	12.08	10.76	9.41	8.05	6.66	5.24	3.80	2.32	0.82	-0.71	-2.27	-3.86	-5.48	-7.13	-8.81	-10.52	-12.25	-14.02	-15.81	-17.62	-19.47	-21.33	-23.22	-25.13	-27.06	-29.01	-30.99	-32.98	-34.98	-37.01	-39.05	-41.10	-43.17	-45.25	-47.35	-49.46	-51.57	-53.70	-55.83	-57.98	-60.13	-62.29	-64.45	-66.62	-68.79	-70.97	-73.15	-75.33	-77.51	-79.69	-81.88	-84.06	-86.24	-88.41	-90.59	-92.76	-94.92	-97.08	-99.23	-101.38	-103.52	-105.65	-107.77	-109.88	-111.99	-114.08	-116.16	-118.22	-120.28	-122.31	-124.34	-126.34	-128.33	-130.31	-132.27	-134.21	-136.15	-138.08	-140.00
	43.00	40.97	38.98	37.05	35.19	33.41	31.71	30.07	28.49	26.97	25.49	24.05	22.65	21.27	19.91	18.56	17.22	15.89	14.55	13.22	11.87	10.52	9.15	7.76	6.36	4.93	3.49	2.02	0.52	-1.00	-2.55	-4.12	-5.72	-7.35	-9.00	-10.68	-12.39	-14.12	-15.88	-17.66	-19.47	-21.30	-23.15	-25.02	-26.92	-28.83	-30.77	-32.72	-34.69	-36.68	-38.68	-40.70	-42.73	-44.77	-46.83	-48.90	-50.98	-53.07	-55.17	-57.27	-59.39	-61.51	-63.64	-65.77	-67.91	-70.05	-72.20	-74.35	-76.49	-78.64	-80.79	-82.94	-85.09	-87.24	-89.38	-91.52	-93.65	-95.78	-97.90	-100.02	-102.12	-104.23	-106.32	-108.40	-110.48	-112.54	-114.59	-116.63	-118.65	-120.66	-122.66	-124.64	-126.60	-128.55	-130.49	-132.41	-134.32	-136.22	-138.11	-140.00
	43.00	40.92	38.87	36.87	34.93	33.06	31.27	29.53	27.86	26.25	24.68	23.16	21.67	20.21	18.77	17.36	15.95	14.55	13.16	11.77	10.37	8.97	7.56	6.13	4.69	3.23	1.76	0.26	-1.26	-2.79	-4.36	-5.94	-7.55	-9.19	-10.84	-12.53	-14.23	-15.96	-17.71	-19.49	-21.29	-23.11	-24.95	-26.81	-28.69	-30.59	-32.50	-34.44	-36.39	-38.35	-40.34	-42.33	-44.34	-46.36	-48.39	-50.44	-52.49	-54.55	-56.63	-58.71	-60.79	-62.89	-64.99	-67.09	-69.20	-71.31	-73.43	-75.54	-77.66	-79.78	-81.89	-84.01	-86.12	-88.24	-90.34	-92.45	-94.55	-96.64	-98.73	-100.81	-102.88	-104.94	-107.00	-109.04	-111.08	-113.10	-115.11	-117.11	-119.09	-121.06	-123.02	-124.96	-126.88	-128.79	-130.68	-132.56	-134.43	-136.30	-138.15	-140.00
	43.00	40.84	38.71	36.62	34.60	32.64	30.75	28.94	27.18	25.48	23.83	22.23	20.66	19.13	17.63	16.14	14.67	13.22	11.77	10.32	8.88	7.43	5.98	4.51	3.04	1.55	0.05	-1.47	-3.01	-4.57	-6.14	-7.74	-9.36	-11.00	-12.66	-14.35	-16.05	-17.78	-19.53	-21.30	-23.09	-24.90	-26.72	-28.57	-30.44	-32.32	-34.22	-36.14	-38.07	-40.02	-41.98	-43.95	-45.94	-47.94	-49.95	-51.96	-53.99	-56.03	-58.08	-60.13	-62.19	-64.26	-66.33	-68.41	-70.48	-72.57	-74.65	-76.74	-78.82	-80.91	-83.00	-85.08	-87.16	-89.24	-91.32	-93.39	-95.45	-97.51	-99.56	-101.61	-103.64	-105.67	-107.69	-109.70	-111.69	-113.68	-115.65	-117.61	-119.55	-121.48	-123.39	-125.29	-127.17	-129.04	-130.89	-132.73	-134.56	-136.38	-138.19	-140.00
	43.00	40.73	38.50	36.31	34.20	32.15	30.18	28.27	26.44	24.66	22.94	21.26	19.62	18.02	16.45	14.91	13.38	11.87	10.37	8.88	7.39	5.90	4.41	2.91	1.40	-0.12	-1.64	-3.19	-4.74	-6.32	-7.91	-9.52	-11.15	-12.79	-14.46	-16.14	-17.85	-19.57	-21.32	-23.08	-24.86	-26.66	-28.48	-30.32	-32.17	-34.04	-35.92	-37.82	-39.74	-41.66	-43.61	-45.56	-47.52	-49.50	-51.49	-53.48	-55.49	-57.50	-59.52	-61.55	-63.58	-65.62	-67.67	-69.72	-71.77	-73.82	-75.88	-77.93	-79.99	-82.04	-84.10	-86.15	-88.20	-90.25	-92.29	-94.33	-96.36	-98.39	-100.41	-102.42	-104.42	-106.41	-108.39	-110.36	-112.32	-114.27	-116.20	-118.12	-120.02	-121.91	-123.78	-125.64	-127.48	-129.30	-131.11	-132.91	-134.69	-136.47	-138.24	-140.00
	43.00	40.60	38.24	35.94	33.72	31.59	29.53	27.55	25.64	23.79	21.99	20.25	18.55	16.89	15.26	13.66	12.08	10.52	8.97	7.43	5.90	4.37	2.84	1.31	-0.23	-1.77	-3.32	-4.89	-6.46	-8.05	-9.66	-11.28	-12.91	-14.57	-16.24	-17.92	-19.63	-21.35	-23.09	-24.85	-26.62	-28.42	-30.22	-32.05	-33.89	-35.74	-37.61	-39.49	-41.39	-43.30	-45.22	-47.16	-49.10	-51.05	-53.02	-54.99	-56.97	-58.96	-60.96	-62.96	-64.97	-66.98	-69.00	-71.02	-73.05	-75.07	-77.10	-79.13	-81.15	-83.18	-85.20	-87.23	-89.25	-91.26	-93.27	-95.28	-97.28	-99.27	-101.26	-103.23	-105.20	-107.16	-109.10	-111.04	-112.96	-114.87	-116.76	-118.64	-120.51	-122.36	-124.19	-126.00	-127.80	-129.58	-131.35	-133.10	-134.84	-136.56	-138.28	-140.00
	43.00	40.42	37.91	35.49	33.17	30.94	28.81	26.75	24.77	22.86	21.00	19.19	17.44	15.72	14.04	12.38	10.76	9.15	7.56	5.98	4.41	2.84	1.28	-0.28	-1.85	-3.42	-4.99	-6.57	-8.17	-9.77	-11.39	-13.02	-14.66	-16.32	-18.00	-19.69	-21.39	-23.11	-24.85	-26.60	-28.37	-30.15	-31.95	-33.76	-35.59	-37.43	-39.28	-41.15	-43.03	-44.92	-46.83	-48.74	-50.67	-52.60	-54.54	-56.49	-58.45	-60.42	-62.39	-64.37	-66.35	-68.34	-70.33	-72.33	-74.32	-76.32	-78.32	-80.32	-82.32	-84.32	-86.31	-88.31	-90.29	-92.28	-94.26	-96.23	-98.20	-100.16	-102.11	-104.06	-105.99	-107.91	-109.83	-111.73	-113.61	-115.49	-117.34	-119.19	-121.01	-122.82	-124.61	-126.39	-128.14	-129.88	-131.60	-133.30	-134.99	-136.67	-138.34	-140.00
	43.00	40.18	37.49	34.94	32.52	30.21	28.00	25.88	23.84	21.87	19.95	18.09	16.28	14.52	12.78	11.08	9.41	7.76	6.13	4.51	2.91	1.31	-0.28	-1.87	-3.46	-5.05	-6.65	-8.25	-9.86	-11.48	-13.11	-14.75	-16.40	-18.06	-19.74	-21.43	-23.14	-24.85	-26.59	-28.33	-30.09	-31.87	-33.66	-35.46	-37.28	-39.10	-40.94	-42.80	-44.66	-46.53	-48.42	-50.32	-52.22	-54.14	-56.06	-57.99	-59.92	-61.87	-63.82	-65.77	-67.73	-69.69	-71.66	-73.63	-75.60	-77.57	-79.54	-81.52	-83.49	-85.46	-87.42	-89.39	-91.35	-93.30	-95.25	-97.20	-99.13	-101.06	-102.98	-104.89	-106.79	-108.68	-110.56	-112.43	-114.28	-116.12	-117.94	-119.74	-121.53	-123.30	-125.05	-126.79	-128.50	-130.19	-131.86	-133.52	-135.16	-136.78	-138.39	-140.00
	43.00	39.82	36.92	34.26	31.75	29.38	27.11	24.94	22.84	20.82	18.85	16.95	15.09	13.28	11.50	9.76	8.05	6.36	4.69	3.04	1.40	-0.23	-1.85	-3.46	-5.08	-6.69	-8.30	-9.92	-11.55	-13.18	-14.82	-16.47	-18.12	-19.79	-21.47	-23.16	-24.87	-26.58	-28.31	-30.05	-31.81	-33.58	-35.35	-37.15	-38.95	-40.76	-42.59	-44.43	-46.28	-48.14	-50.00	-51.88	-53.77	-55.66	-57.56	-59.47	-61.39	-63.31	-65.24	-67.17	-69.10	-71.04	-72.98	-74.93	-76.87	-78.82	-80.77	-82.71	-84.66	-86.60	-88.54	-90.47	-92.40	-94.33	-96.25	-98.17	-100.07	-101.97	-103.86	-105.74	-107.61	-109.47	-111.31	-113.14	-114.96	-116.76	-118.55	-120.32	-122.07	-123.80	-125.51	-127.20	-128.87	-130.52	-132.15	-133.75	-135.33	-136.90	-138.45	-140.00
	43.00	39.17	36.13	33.41	30.86	28.44	26.13	23.91	21.77	19.70	17.70	15.75	13.85	12.00	10.18	8.40	6.66	4.93	3.23	1.55	-0.12	-1.77	-3.42	-5.05	-6.69	-8.32	-9.95	-11.59	-13.23	-14.87	-16.52	-18.17	-19.84	-21.51	-23.19	-24.88	-26.59	-28.30	-30.03	-31.76	-33.51	-35.27	-37.04	-38.82	-40.61	-42.42	-44.23	-46.05	-47.89	-49.73	-51.58	-53.44	-55.31	-57.18	-59.06	-60.95	-62.85	-64.75	-66.65	-68.56	-70.47	-72.39	-74.31	-76.23	-78.15	-80.07	-81.99	-83.91	-85.83	-87.74	-89.65	-91.56	-93.47	-95.36	-97.26	-99.14	-101.02	-102.89	-104.75	-106.60	-108.43	-110.26	-112.07	-113.87	-115.66	-117.43	-119.18	-120.91	-122.63	-124.32	-125.99	-127.65	-129.27	-130.88	-132.45	-134.00	-135.53	-137.04	-138.52	-140.00
	40.00	37.72	35.03	32.38	29.84	27.40	25.06	22.81	20.63	18.52	16.48	14.50	12.57	10.68	8.83	7.02	5.24	3.49	1.76	0.05	-1.64	-3.32	-4.99	-6.65	-8.30	-9.95	-11.60	-13.25	-14.90	-16.55	-18.21	-19.87	-21.54	-23.22	-24.90	-26.59	-28.30	-30.01	-31.73	-33.46	-35.20	-36.95	-38.71	-40.48	-42.26	-44.06	-45.86	-47.66	-49.48	-51.31	-53.15	-54.99	-56.84	-58.69	-60.56	-62.43	-64.30	-66.18	-68.06	-69.95	-71.84	-73.73	-75.63	-77.52	-79.42	-81.32	-83.21	-85.11	-87.00	-88.89	-90.77	-92.66	-94.53	-96.40	-98.27	-100.13	-101.97	-103.81	-105.64	-107.46	-109.27	-111.07	-112.85	-114.62	-116.37	-118.11	-119.82	-121.52	-123.20	-124.86	-126.50	-128.11	-129.70	-131.26	-132.78	-134.28	-135.75	-137.19	-138.60	-140.00
	40.00	36.68	33.89	31.25	28.71	26.26	23.90	21.62	19.42	17.28	15.21	13.20	11.24	9.32	7.44	5.60	3.80	2.02	0.26	-1.47	-3.19	-4.89	-6.57	-8.25	-9.92	-11.59	-13.25	-14.91	-16.57	-18.23	-19.90	-21.56	-23.24	-24.92	-26.60	-28.29	-29.99	-31.70	-33.42	-35.14	-36.88	-38.62	-40.37	-42.14	-43.91	-45.69	-47.47	-49.27	-51.07	-52.88	-54.70	-56.53	-58.36	-60.20	-62.05	-63.90	-65.75	-67.61	-69.47	-71.34	-73.21	-75.08	-76.95	-78.82	-80.69	-82.57	-84.44	-86.31	-88.18	-90.04	-91.90	-93.76	-95.61	-97.45	-99.29	-101.12	-102.94	-104.75	-106.55	-108.34	-110.12	-111.89	-113.64	-115.38	-117.10	-118.80	-120.49	-122.16	-123.80	-125.43	-127.03	-128.60	-130.15	-131.66	-133.15	-134.59	-136.00	-137.37	-138.70	-140.00
	37.00	35.11	32.61	30.02	27.49	25.03	22.66	20.36	18.14	15.98	13.89	11.85	9.86	7.92	6.02	4.15	2.32	0.52	-1.26	-3.01	-4.74	-6.46	-8.17	-9.86	-11.55	-13.23	-14.90	-16.57	-18.24	-19.91	-21.58	-23.25	-24.93	-26.61	-28.30	-29.99	-31.69	-33.39	-35.10	-36.82	-38.55	-40.29	-42.03	-43.78	-45.54	-47.31	-49.08	-50.86	-52.65	-54.45	-56.25	-58.06	-59.88	-61.70	-63.53	-65.36	-67.19	-69.03	-70.88	-72.72	-74.57	-76.42	-78.27	-80.12	-81.97	-83.82	-85.67	-87.51	-89.36	-91.19	-93.03	-94.86	-96.69	-98.50	-100.31	-102.12	-103.91	-105.70	-107.47	-109.23	-110.98	-112.72	-114.44	-116.15	-117.84	-119.52	-121.17	-122.81	-124.42	-126.01	-127.58	-129.12	-130.63	-132.11	-133.55	-134.94	-136.29	-137.58	-138.81	-140.00
